CL State,CL Region,CL District,Housing Category,Post ID,Repost of (Post ID),Title,URL,Date Posted,Time Posted,Price,Location,Post has Image,Post has Map,Post has Geotag,Bedrooms,Area
California,sfbay,sby,rooms & shares,6959777668,6953522916,"family home 4 bedroom, 1 furnished room for rent 700.",https://sfbay.craigslist.org/sby/roo/d/san-jose-family-home-4-bedroom-1/6959777668.html,2019-08-24,14:36,$700,campbell,True,False,None,None,95ft2
California,sfbay,sby,rooms & shares,6947670939,6765138563,Furnished bright room with own bath - Commuter preferred,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-bright-room-with-own/6947670939.html,2019-08-24,14:23,$850,san jose north,True,False,None,None,200ft2
California,sfbay,sby,rooms & shares,6963930212,None,Bedroom with shared bathroom in beautiful town house,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-bedroom-with-shared-bathroom/6963930212.html,2019-08-24,14:20,$900,sunnyvale,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963940452,6934304227,2 bdrm 1 bath apt,https://sfbay.craigslist.org/sby/roo/d/san-jose-2-bdrm-1-bath-apt/6963940452.html,2019-08-24,14:16,$900,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963933170,5251407426,Hollister Room for Rent $800 / 140ft2,https://sfbay.craigslist.org/sby/roo/d/hollister-room-for-rent-ft2/6963933170.html,2019-08-24,14:06,$800,hollister,True,False,None,None,140ft2
California,sfbay,sby,rooms & shares,6963928839,6912894531,Room in a nice house near BART station,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-in-nice-house-near-bart/6963928839.html,2019-08-24,14:00,$975,san jose north,True,False,None,None,130ft2
California,sfbay,sby,rooms & shares,6963905977,None,Room for rent east Sj,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-east-sj/6963905977.html,2019-08-24,13:37,$850,san jose east,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963910477,6946875205,"2 Rooms available, Mathilda / Maude, Near Mountain View",https://sfbay.craigslist.org/sby/roo/d/sunnyvale-2-rooms-available-mathilda/6963910477.html,2019-08-24,13:34,$890,mountain view,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963910224,6858460943,Furnished Room in a house- South Fremont,https://sfbay.craigslist.org/sby/roo/d/milpitas-furnished-room-in-house-south/6963910224.html,2019-08-24,13:34,$750,South Fremont,True,False,None,None,None
California,sfbay,sby,rooms & shares,6953874611,None,Nice room with walk-in closet in newer evergreen home,https://sfbay.craigslist.org/sby/roo/d/san-jose-nice-room-with-walk-in-closet/6953874611.html,2019-08-24,12:54,$950,san jose east,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963875892,None,雅房出租 $900,https://sfbay.craigslist.org/sby/roo/d/santa-clara-900/6963875892.html,2019-08-24,12:50,$900,santa clara,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963871013,6662398557,[新屋套房] SUITE w/ Private Bath in Upscale Townhouse,https://sfbay.craigslist.org/sby/roo/d/san-jose-suite-private-bath-in-upscale/6963871013.html,2019-08-24,12:45,$950,san jose north,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6963861976,None,1BR/Private Bath Short Term (3 weeks),https://sfbay.craigslist.org/sby/roo/d/sunnyvale-1br-private-bath-short-term-3/6963861976.html,2019-08-24,12:34,$700,sunnyvale,True,False,None,None,1100ft2
California,sfbay,sby,rooms & shares,6963862828,6935387172,"Unfurnished bedroom – Close to Nvidia, Apple & Intel and Santa Clara U",https://sfbay.craigslist.org/sby/roo/d/santa-clara-unfurnished-bedroom-close/6963862828.html,2019-08-24,12:33,$960,santa clara,True,False,None,None,96ft2
California,sfbay,sby,rooms & shares,6963819423,None,Furnished Room W/Private bath/Gated Golf Community/Private & Secure,https://sfbay.craigslist.org/sby/roo/d/hollister-furnished-room-private-bath/6963819423.html,2019-08-24,11:41,$995,hollister,True,False,None,None,203ft2
California,sfbay,sby,rooms & shares,6956301270,6929601920,Nice room in a Peaceful house available in Aug,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-nice-room-in-peaceful-house/6956301270.html,2019-08-24,11:39,$950,sunnyvale,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6963780340,4852967595,(1) Roomate needed for 2x1 REMODELED 2 bed 1 bath apartment,https://sfbay.craigslist.org/sby/roo/d/campbell-1-roomate-needed-for-2x1/6963780340.html,2019-08-24,11:12,$999,san jose west,True,False,None,None,800ft2
California,sfbay,sby,rooms & shares,6960898421,6904990369,北圣何西雅房出租,https://sfbay.craigslist.org/sby/roo/d/san-jose/6960898421.html,2019-08-24,11:08,$750,san jose north,True,False,None,None,120ft2
California,sfbay,sby,rooms & shares,6963762310,None,Room for Rent - $850,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-850/6963762310.html,2019-08-24,10:38,$850,san jose south,True,False,None,None,120ft2
California,sfbay,sby,rooms & shares,6963733677,None,500,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-500/6963733677.html,2019-08-24,10:07,$500,sunnyvale,True,False,None,None,670ft2
California,sfbay,sby,rooms & shares,6963718247,6866367960,Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/6963718247.html,2019-08-24,10:07,$900,san jose east,True,False,None,None,None
California,sfbay,sby,rooms & shares,6959508914,None,Room for rent in peaceful centrally located apartment,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-in-peaceful/6959508914.html,2019-08-24,09:55,$950,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6951081290,6790309875,*****Furnished Room for Rent*****,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-room-for-rent/6951081290.html,2019-08-24,08:59,$1000,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6962170225,None,FEMALE ONLY FURNISHED ROOM BEAUTIFUL HOME SJ,https://sfbay.craigslist.org/sby/roo/d/san-jose-female-only-furnished-room/6962170225.html,2019-08-24,08:30,$900,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963641112,6792945885,1 bedroom and bathroom,https://sfbay.craigslist.org/sby/roo/d/san-jose-1-bedroom-and-bathroom/6963641112.html,2019-08-24,08:23,$900,san jose west,True,False,None,None,230ft2
California,sfbay,sby,rooms & shares,6963622333,5833619393,南聖荷西房間出租,https://sfbay.craigslist.org/sby/roo/d/san-jose/6963622333.html,2019-08-24,08:01,$820,san jose south,True,False,None,None,160ft2
California,sfbay,sby,rooms & shares,6956324193,5994657172,1 BDRM in a 3 BDRM Duplex close to Apple Spaceship,https://sfbay.craigslist.org/sby/roo/d/san-jose-1-bdrm-in-3-bdrm-duplex-close/6956324193.html,2019-08-24,07:56,$850,san jose west,True,False,None,None,131ft2
California,sfbay,sby,rooms & shares,6961405248,None,Close to Sunnyvale downtown /Furnished /Quiet/Wi-Fi High Speed Network,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-close-to-sunnyvale-downtown/6961405248.html,2019-08-24,07:06,$850,sunnyvale,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963571422,5967003473,Bedroom for rent  (only for commuter),https://sfbay.craigslist.org/sby/roo/d/bedroom-for-rent-only-for-commuter/6963571422.html,2019-08-24,06:51,$650,willow glen / cambrian,True,False,None,None,None
California,sfbay,sby,rooms & shares,6961834419,6959203853,Cozy single room with semi-private bathroom for college students,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-cozy-single-room-with-semi/6961834419.html,2019-08-24,06:50,$950,sunnyvale,True,False,None,None,110ft2
California,sfbay,sby,rooms & shares,6961835688,6959195916,"- 整潔，舒適，單人房出租, for college students",https://sfbay.craigslist.org/sby/roo/d/sunnyvale-for-college-students/6961835688.html,2019-08-24,06:49,$950,sunnyvale,True,False,None,None,110ft2
California,sfbay,sby,rooms & shares,6950666351,5887332762,Downtown near Japantown,https://sfbay.craigslist.org/sby/roo/d/san-jose-downtown-near-japantown/6950666351.html,2019-08-24,06:45,$900,san jose downtown,True,False,None,None,2300ft2
California,sfbay,sby,rooms & shares,6963533390,4498070776,Room For Rent NEAR OAKRIDGE MALL,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-near-oakridge/6963533390.html,2019-08-24,05:38,$775,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963502627,None,room rent private master bath 800,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-rent-private-master-bath/6963502627.html,2019-08-24,03:35,$800,san jose south,True,False,None,None,270ft2
California,sfbay,sby,rooms & shares,6963499728,6655494129,$850 room for rent san jose,https://sfbay.craigslist.org/sby/roo/d/san-jose-850-room-for-rent-san-jose/6963499728.html,2019-08-24,03:09,$850,san jose south,True,False,None,None,200ft2
California,sfbay,sby,rooms & shares,6958880715,5931402642,"步行10分鐘到 De Anza College , 特大雅房",https://sfbay.craigslist.org/sby/roo/d/10-de-anza-college/6958880715.html,2019-08-24,02:27,$970,cupertino,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963487111,4882402186,Nice room for Rent 超大主臥房出租$890（9/14入住）,https://sfbay.craigslist.org/sby/roo/d/san-jose-nice-room-for-rent/6963487111.html,2019-08-24,00:41,$890,san jose north,True,False,None,None,180ft2
California,sfbay,sby,rooms & shares,6944442988,4876613194,Nice Room for Rent in Sunnyvale,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-nice-room-for-rent-in/6944442988.html,2019-08-24,00:30,$950,sunnyvale,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963486081,None,Female Housemate Wanted,https://sfbay.craigslist.org/sby/roo/d/santa-clara-female-housemate-wanted/6963486081.html,2019-08-24,00:23,$1000,santa clara,True,False,None,None,None
California,sfbay,sby,rooms & shares,6949127861,6934205651,"[招租] Santa Clara, 兩房分租 (近Sunnyvale)",https://sfbay.craigslist.org/sby/roo/d/santa-clara-santa-clara-sunnyvale/6949127861.html,2019-08-24,00:17,$1000,Santa Clara,True,False,None,None,None
California,sfbay,sby,rooms & shares,6959007795,None,Nice Furnished Bedroom in Single House Near APPLE,https://sfbay.craigslist.org/sby/roo/d/cupertino-nice-furnished-bedroom-in/6959007795.html,2019-08-23,23:55,$1000,cupertino,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6963474724,4821620912,Room for rent in Milpitas - $700,https://sfbay.craigslist.org/sby/roo/d/milpitas-room-for-rent-in-milpitas-700/6963474724.html,2019-08-23,22:53,$700,milpitas,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963473838,6589279179,A room for rent in a 4 bedroom house near SJSU,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-in-4-bedroom/6963473838.html,2019-08-23,22:47,$990,san jose downtown,True,False,None,None,None
California,sfbay,sby,rooms & shares,6958405452,5144329078,雅房出租1BSB (Female preferred),https://sfbay.craigslist.org/sby/roo/d/san-jose-1bsb-female-preferred/6958405452.html,2019-08-23,21:48,$650,san jose south,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6953723861,6381718260,"San Jose 一间雅房出租,",https://sfbay.craigslist.org/sby/roo/d/san-jose-san-jose/6953723861.html,2019-08-23,21:30,$720,san jose east,True,False,None,None,120ft2
California,sfbay,sby,rooms & shares,6963457555,6890190692,Single house 里外两间房出租,https://sfbay.craigslist.org/sby/roo/d/santa-clara-single-house/6963457555.html,2019-08-23,21:27,$1000,santa clara,True,False,None,None,None
California,sfbay,sby,rooms & shares,6956317567,6931835156,好 $990.- 近 De Anza college/水電全包/公園旁/安靜Safe neighbors!,https://sfbay.craigslist.org/sby/roo/d/cupertino-de-anza-college-safe-neighbors/6956317567.html,2019-08-23,20:35,$990,Cupertino,True,False,None,None,None
California,sfbay,sby,rooms & shares,6955862906,5333360677,1 bedroom with shared bath,https://sfbay.craigslist.org/sby/roo/d/san-jose-1-bedroom-with-shared-bath/6955862906.html,2019-08-23,20:15,$900,san jose north,True,False,None,None,140ft2
California,sfbay,sby,rooms & shares,6957383408,6930977778,Room Available Now,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-available-now/6957383408.html,2019-08-23,19:34,$850,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6950507229,None,Separate Entry Room all utilities included,https://sfbay.craigslist.org/sby/roo/d/san-jose-separate-entry-room-all/6950507229.html,2019-08-23,19:07,$900,san jose south,True,False,None,None,120ft2
California,sfbay,sby,rooms & shares,6963411493,None,"$950 / 150ft2 bedroom and house sharing in a quiet, nice neighborhood",https://sfbay.craigslist.org/sby/roo/d/santa-clara-ft2-bedroom-and-house/6963411493.html,2019-08-23,19:05,$950,santa clara,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6963409474,6864627513,ROOM FOR RENT W/ PRIVATE ENTRANCE - BLOSSOM HILL AREA,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-private-entrance/6963409474.html,2019-08-23,19:00,$850,san jose south,True,False,None,None,180ft2
California,sfbay,sby,rooms & shares,6963406529,None,Spacious bedroom with a refrig inside for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-spacious-bedroom-with-refrig/6963406529.html,2019-08-23,18:54,$850,san jose south,True,False,None,None,132ft2
California,sfbay,sby,rooms & shares,6958120657,6920342740,Reduced rent/limited caregiveing,https://sfbay.craigslist.org/sby/roo/d/san-jose-reduced-rent-limited/6958120657.html,2019-08-23,18:37,$700,Evergreen,True,False,None,None,10ft2
California,sfbay,sby,rooms & shares,6963340239,None,Beautiful 1 Bedroom in 2 bed apt Home W/ Private Patio & Awesome View,https://sfbay.craigslist.org/sby/roo/d/cupertino-beautiful-1-bedroom-in-2-bed/6963340239.html,2019-08-23,18:32,$560,cupertino,True,False,None,None,None
California,sfbay,sby,rooms & shares,6961585260,4865298572,Rooms 4 Rent (ALL utilities included),https://sfbay.craigslist.org/sby/roo/d/isleton-rooms-4-rent-all-utilities/6961585260.html,2019-08-23,18:10,$750,None,True,False,None,None,160ft2
California,sfbay,sby,rooms & shares,6963386468,None,雅房出租。Beautiful houses for  rent,https://sfbay.craigslist.org/sby/roo/d/milpitas-beautiful-houses-for-rent/6963386468.html,2019-08-23,18:09,$1000,milpitas,True,False,None,None,1400ft2
California,sfbay,sby,rooms & shares,6957984012,None,Bedroom in House and Common Area Access,https://sfbay.craigslist.org/sby/roo/d/san-jose-bedroom-in-house-and-common/6957984012.html,2019-08-23,17:56,$900,willow glen / cambrian,True,False,None,None,110ft2
California,sfbay,sby,rooms & shares,6956168537,6923849037,北圣何西雅房出租，独立个人浴室,https://sfbay.craigslist.org/sby/roo/d/san-jose/6956168537.html,2019-08-23,17:33,$900,san jose north,True,False,None,None,120ft2
California,sfbay,sby,rooms & shares,6963362969,6581046188,"Room for Rent $750, $200 deposit",https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-deposit/6963362969.html,2019-08-23,17:22,$750,san jose east,True,False,None,None,120ft2
California,sfbay,sby,rooms & shares,6963355953,4882402186,Nice room for Rent 超大主臥房出租$890（9/14入住）,https://sfbay.craigslist.org/sby/roo/d/san-jose-nice-room-for-rent/6963355953.html,2019-08-23,17:15,$890,san jose north,True,False,None,None,180ft2
California,sfbay,sby,rooms & shares,6963321377,6952618260,Room available in West San Jose house!,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-available-in-west-san/6963321377.html,2019-08-23,16:54,$990,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963320427,6957560676,Lovely house in West SJ looking for down to earth roommate!,https://sfbay.craigslist.org/sby/roo/d/campbell-lovely-house-in-west-sj/6963320427.html,2019-08-23,16:11,$990,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6955266313,6939854351,"Great Cupertino house, looking for one more person",https://sfbay.craigslist.org/sby/roo/d/cupertino-great-cupertino-house-looking/6955266313.html,2019-08-23,16:03,$990,cupertino,True,False,None,None,None
California,sfbay,sby,rooms & shares,6955339546,6940011943,Mountain View room for rent - check it out!,https://sfbay.craigslist.org/sby/roo/d/mountain-view-mountain-view-room-for/6955339546.html,2019-08-23,16:02,$790,mountain view,True,False,None,None,None
California,sfbay,sby,rooms & shares,6955281510,None,Room available in gorgeous West San Jose house!,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-available-in-gorgeous/6955281510.html,2019-08-23,16:01,$890,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6960413875,6933878795,"Nice house in Cupertino, room for rent!",https://sfbay.craigslist.org/sby/roo/d/san-jose-nice-house-in-cupertino-room/6960413875.html,2019-08-23,15:58,$990,cupertino,True,False,None,None,None
California,sfbay,sby,rooms & shares,6960408420,6950958771,"San Jose house in great spot, private room for rent",https://sfbay.craigslist.org/sby/roo/d/cupertino-san-jose-house-in-great-spot/6960408420.html,2019-08-23,15:52,$990,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6951627157,6252517271,Relaxing LGBTQ home for share/Utilities Included!,https://sfbay.craigslist.org/sby/roo/d/milpitas-relaxing-lgbtq-home-for-share/6951627157.html,2019-08-23,15:23,$1000,milpitas,True,False,None,None,None
California,sfbay,sby,rooms & shares,6959513047,6901837407,Room for rent includes utilities.,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-includes/6959513047.html,2019-08-23,14:22,$865,san jose north,True,False,None,None,126ft2
California,sfbay,sby,rooms & shares,6958663051,6951199393,Room in San Jose Downtown $725,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-in-san-jose-downtown-725/6958663051.html,2019-08-23,14:16,$725,san jose downtown,True,False,None,None,135ft2
California,sfbay,sby,rooms & shares,6945241976,6921828954,SAN JOSE - Large room - convenient location,https://sfbay.craigslist.org/sby/roo/d/san-jose-san-jose-large-room-convenient/6945241976.html,2019-08-23,13:50,$950,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963190591,6824306893,FURNISHED ROOM FOR FEMALE,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-room-for-female/6963190591.html,2019-08-23,13:22,$900,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6948301882,4598619703,ROOM FOR  RENT  AVAILABLE SEPT. 1ST,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-available-sept/6948301882.html,2019-08-23,13:18,$900,san jose north,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963181208,None,750 funished private room in Sunnyvale 94089,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-750-funished-private-room-in/6963181208.html,2019-08-23,13:15,$750,sunnyvale,True,False,None,None,77ft2
California,sfbay,sby,rooms & shares,6963178700,6114802804,Room in a 2 Bdm apt for rent,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-room-in-2-bdm-apt-for-rent/6963178700.html,2019-08-23,13:07,$975,sunnyvale,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6963178340,6114802804,Private Room in a 2 Bdm apt for rent,https://sfbay.craigslist.org/sby/roo/d/sunnyvale-private-room-in-2-bdm-apt-for/6963178340.html,2019-08-23,13:07,$975,sunnyvale,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6942945808,None,Large Private bedroom + shared bath,https://sfbay.craigslist.org/sby/roo/d/san-jose-large-private-bedroom-shared/6942945808.html,2019-08-23,13:05,$1000,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6958028419,None,$980 BEAUTIFUL 1 Bedroom+Bath 套房出租,https://sfbay.craigslist.org/sby/roo/d/san-jose-980-beautiful-1-bedroombath/6958028419.html,2019-08-23,13:01,$980,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963155819,None,"Comfortable Single Bedrm, All Utils Inc., in Silicon Valley",https://sfbay.craigslist.org/sby/roo/d/san-jose-comfortable-single-bedrm-all/6963155819.html,2019-08-23,12:41,$980,san jose north,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963153162,None,4 bedroom available now,https://sfbay.craigslist.org/sby/roo/d/san-jose-4-bedroom-available-now/6963153162.html,2019-08-23,12:38,$1000,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963152872,3746310467,"Single Room/Shared Bathroom -FEMALE 🧒ONLY , perfect for student",https://sfbay.craigslist.org/sby/roo/d/campbell-single-room-shared-bathroom/6963152872.html,2019-08-23,12:37,$800,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963151856,None,"Clean room in awesome, relaxing house!  Washer/dryer!",https://sfbay.craigslist.org/sby/roo/d/san-jose-clean-room-in-awesome-relaxing/6963151856.html,2019-08-23,12:36,$975,san jose west,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6963140079,None,Renting a room near Willow Glen and Cambrian,https://sfbay.craigslist.org/sby/roo/d/san-jose-renting-room-near-willow-glen/6963140079.html,2019-08-23,12:23,$950,san jose south,True,False,None,None,140ft2
California,sfbay,sby,rooms & shares,6963134280,None,Room for rent in great location! NE San Jose,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-in-great/6963134280.html,2019-08-23,12:17,$695,san jose north,True,False,None,None,110ft2
California,sfbay,sby,rooms & shares,6963132202,6957668621,Private Bedroom in South San Jose Home for Rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-private-bedroom-in-south-san/6963132202.html,2019-08-23,12:14,$900,san jose south,True,False,None,None,100ft2
California,sfbay,sby,rooms & shares,6960420654,None,Private 1br/1ba with private bath in a single family home,https://sfbay.craigslist.org/sby/roo/d/san-jose-private-1br-1ba-with-private/6960420654.html,2019-08-23,12:06,$1000,willow glen / cambrian,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963124071,None,Bedroom w/private bath available in 2 bd/ba condo,https://sfbay.craigslist.org/sby/roo/d/san-jose-bedroom-private-bath-available/6963124071.html,2019-08-23,12:05,$1000,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963101497,None,Spacious Furnished private bedroom ($950),https://sfbay.craigslist.org/sby/roo/d/san-jose-spacious-furnished-private/6963101497.html,2019-08-23,11:41,$950,san jose east,True,False,None,None,144ft2
California,sfbay,sby,rooms & shares,6948314454,None,"Lrge, Nuly Renovated Single Rm in Lrg 5BD/3BA, All Utils Inc.",https://sfbay.craigslist.org/sby/roo/d/san-jose-lrge-nuly-renovated-single-rm/6948314454.html,2019-08-23,11:39,$980,san jose north,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963092445,3234839130,"LARGE Room (10ft x 19ft),  RENT includes: Cable, Utilities &Wireless",https://sfbay.craigslist.org/sby/roo/d/san-jose-large-room-10ft-19ft-rent/6963092445.html,2019-08-23,11:31,$850,san jose east,True,False,None,None,190ft2
California,sfbay,sby,rooms & shares,6941767683,None,Rooms available in a NEW STUDENT housing Near SJSU,https://sfbay.craigslist.org/sby/roo/d/san-jose-rooms-available-in-new-student/6941767683.html,2019-08-23,11:27,$890,san jose downtown,True,False,None,None,100ft2
California,sfbay,sby,rooms & shares,6959390258,None,Furnished bedroom in luxury home $950,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-bedroom-in-luxury/6959390258.html,2019-08-23,11:21,$950,san jose south,True,False,None,None,144ft2
California,sfbay,sby,rooms & shares,6963071850,None,Room for rent,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent/6963071850.html,2019-08-23,11:10,$800,san jose east,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963068856,None,Room for rent available now,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-for-rent-available-now/6963068856.html,2019-08-23,11:07,$900,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6963047685,None,"Super clean, cozy room in awesome house!  Washer/dryer!",https://sfbay.craigslist.org/sby/roo/d/san-jose-super-clean-cozy-room-in/6963047685.html,2019-08-23,10:59,$975,santa clara,True,False,None,None,150ft2
California,sfbay,sby,rooms & shares,6963059921,6810145007,Room available for rent @ Cherrywood Apartments,https://sfbay.craigslist.org/sby/roo/d/san-jose-room-available-for-rent/6963059921.html,2019-08-23,10:58,$970,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6952607839,6592604083,Room for rent,https://sfbay.craigslist.org/sby/roo/d/santa-clara-room-for-rent/6952607839.html,2019-08-23,10:53,$975,santa clara,True,False,None,None,130ft2
California,sfbay,sby,rooms & shares,6963053453,6956264922,***Great room  Campbell area   The best***,https://sfbay.craigslist.org/sby/roo/d/campbell-great-room-campbell-area-the/6963053453.html,2019-08-23,10:52,$1000,campbell,True,False,None,None,160ft2
California,sfbay,sby,rooms & shares,6963050124,None,Furnished room for rent in South San Jose,https://sfbay.craigslist.org/sby/roo/d/san-jose-furnished-room-for-rent-in/6963050124.html,2019-08-23,10:48,$850,san jose south,True,False,None,None,112ft2
California,sfbay,sby,rooms & shares,6963019412,6258670517,"Nice and Clean Room for Rent close to San Jose Downtown, SJSU",https://sfbay.craigslist.org/sby/roo/d/san-jose-nice-and-clean-room-for-rent/6963019412.html,2019-08-23,10:28,$800,san jose south,True,False,None,None,120ft2
California,sfbay,sby,rooms & shares,6942940934,4924336041,雅房出租,https://sfbay.craigslist.org/sby/roo/d/san-jose/6942940934.html,2019-08-23,10:27,$675,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6942386007,None,"Nice, Clean, Quiet, Semi furnished ROOM FOR RENT",https://sfbay.craigslist.org/sby/roo/d/sunnyvale-nice-clean-quiet-semi/6942386007.html,2019-08-23,10:18,$975,sunnyvale,True,False,None,None,None
California,sfbay,sby,rooms & shares,6962942022,None,LARGE ROOM TO RENT/FREE UTILITIES/WIFI/TV/PARKING,https://sfbay.craigslist.org/sby/roo/d/cupertino-large-room-to-rent-free/6962942022.html,2019-08-23,10:14,$540,cupertino,True,False,None,None,None
California,sfbay,sby,rooms & shares,6962998584,5590067092,1 furnished spacious room in a beautiful new Single Family House,https://sfbay.craigslist.org/sby/roo/d/san-jose-1-furnished-spacious-room-in/6962998584.html,2019-08-23,10:09,$900,san jose north,True,False,None,None,210ft2
California,sfbay,sby,rooms & shares,6962999423,None,雅房出租　Close to De Anza College and Apple Campus,https://sfbay.craigslist.org/sby/roo/d/cupertino-close-to-de-anza-college-and/6962999423.html,2019-08-23,09:56,$1000,cupertino,True,False,None,None,None
California,sfbay,sby,rooms & shares,6962987887,6524471846,Large room available 9/5 or sooner,https://sfbay.craigslist.org/sby/roo/d/san-jose-large-room-available-9-5-or/6962987887.html,2019-08-23,09:45,$995,san jose downtown,True,False,None,None,180ft2
California,sfbay,sby,rooms & shares,6962946156,None,Private room and bathroom with separate entrance. Utilities included,https://sfbay.craigslist.org/sby/roo/d/san-jose-private-room-and-bathroom-with/6962946156.html,2019-08-23,09:06,$1000,san jose east,True,False,None,None,None
California,sfbay,sby,rooms & shares,6962927987,6599420050,獨立套房出租(Cupertino/ West SJ),https://sfbay.craigslist.org/sby/roo/d/san-jose-cupertino-west-sj/6962927987.html,2019-08-23,08:43,$1000,san jose west,True,False,None,None,None
California,sfbay,sby,rooms & shares,6957845838,6749230473,FEMALE ONLY FURNISHED ROOM FOR RENT LOVELY HOME SJ,https://sfbay.craigslist.org/sby/roo/d/san-jose-female-only-furnished-room-for/6957845838.html,2019-08-23,08:33,$900,san jose south,True,False,None,None,None
California,sfbay,sby,rooms & shares,6943752047,None,"Rent phòng ngủ và phòng tắm riêng, gần Morrill & Hostetter",https://sfbay.craigslist.org/sby/roo/d/san-jose-rent-phng-ng-phng-tm-ring-gn/6943752047.html,2019-08-23,08:30,$790,san jose north,True,False,None,None,110ft2
California,sfbay,sby,rooms & shares,6941700441,4716300521,Room w/private bath in beautiful Almaden/South San Jose,https://sfbay.craigslist.org/sby/roo/d/new-almaden-room-private-bath-in/6941700441.html,2019-08-23,08:11,$1000,san jose south,True,False,None,None,None
